unnamed:_0,id,state,customer_lifetime_value,response,coverage,education,effective_to_date,employmentstatus,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,vehicle_type,month
9763,ID40186,Oregon,12904.94336,No,Premium,Bachelor,2011-02-27,Employed,F,27778,Suburban,Divorced,109,30.0,14,0.0,2,Personal Auto,Personal L3,Offer1,Agent,523.2,Four-Door Car,Large,A,2
9766,YN17362,California,2496.766693,No,Basic,College,2011-02-13,Unemployed,M,0,Suburban,Single,73,13.0,33,0.0,1,Corporate Auto,Corporate L3,Offer1,Agent,350.4,Two-Door Car,Medsize,A,2
9769,JS19054,Oregon,3339.299496,No,Extended,Bachelor,2011-01-09,Employed,F,38821,Suburban,Single,87,14.0,64,0.0,1,Personal Auto,Personal L3,Offer1,Agent,488.84232,Two-Door Car,Small,A,1
9770,EK19337,Oregon,3040.253837,No,Extended,High School or Below,2011-01-31,Unemployed,F,0,Suburban,Single,83,30.0,44,0.0,1,Personal Auto,Personal L3,Offer1,Agent,989.105367,Four-Door Car,Small,A,1
9775,SK46419,California,4072.849436,No,Basic,High School or Below,2011-01-31,Employed,M,96443,Suburban,Single,102,1.0,17,0.0,1,Personal Auto,Personal L3,Offer4,Branch,489.6,SUV,Medsize,A,1
9779,JS90115,Nevada,19597.05706,No,Basic,High School or Below,2011-01-09,Employed,F,64559,Rural,Divorced,62,31.0,90,0.0,2,Personal Auto,Personal L3,Offer3,Agent,107.538749,Four-Door Car,Medsize,A,1
9780,BM83544,Arizona,7439.978924,No,Basic,Bachelor,2011-01-25,Unemployed,F,0,Suburban,Single,108,2.0,94,0.0,5,Personal Auto,Personal L2,Offer2,Agent,518.4,SUV,Medsize,A,1
9781,RB50392,Washington,7838.068321,No,Basic,Master,2011-02-17,Unemployed,F,0,Rural,Married,69,9.0,12,0.0,2,Personal Auto,Personal L1,Offer2,Agent,2.704934,Four-Door Car,Medsize,A,2
9783,MF41879,Oregon,8215.388242,No,Basic,Doctor,2011-02-06,Unemployed,M,0,Suburban,Married,110,10.0,32,0.0,7,Personal Auto,Personal L2,Offer2,Web,601.021286,SUV,Small,A,2
9785,DJ71217,Washington,21561.71277,No,Basic,College,2011-01-28,Unemployed,M,0,Suburban,Single,110,11.0,59,0.0,2,Personal Auto,Personal L2,Offer3,Branch,792.0,SUV,Medsize,A,1
9787,TJ76363,Arizona,10629.21789,No,Extended,Doctor,2011-01-29,Employed,F,36495,Rural,Married,133,14.0,97,1.0,3,Corporate Auto,Corporate L3,Offer2,Agent,229.930796,SUV,Medsize,A,1
9788,VY76337,Washington,5112.104787,No,Basic,High School or Below,2011-01-20,Disabled,M,15131,Suburban,Married,67,14.0,13,0.0,9,Personal Auto,Personal L3,Offer1,Agent,321.6,Four-Door Car,Large,A,1
9791,MM62953,Arizona,5619.849825,No,Basic,High School or Below,2011-02-16,Employed,M,66620,Suburban,Married,70,13.0,75,0.0,7,Personal Auto,Personal L3,Offer3,Agent,336.0,Four-Door Car,Medsize,A,2
9793,YS71471,Arizona,2685.738737,No,Basic,High School or Below,2011-01-03,Employed,M,45754,Suburban,Divorced,69,34.0,88,0.0,1,Personal Auto,Personal L3,Offer2,Web,333.189774,Two-Door Car,Medsize,A,1
9794,GS76685,California,10408.96865,Yes,Basic,High School or Below,2011-02-18,Retired,M,20228,Suburban,Divorced,101,3.0,43,1.0,2,Corporate Auto,Corporate L3,Offer1,Branch,523.815839,SUV,Medsize,A,2
9795,QA87025,Oregon,5670.442396,No,Basic,Bachelor,2011-01-31,Employed,F,28406,Urban,Married,72,16.0,35,1.0,4,Personal Auto,Personal L3,Offer1,Call Center,192.87572,Four-Door Car,Medsize,A,1
9796,YQ95507,Oregon,2535.223185,No,Basic,High School or Below,2011-02-26,Employed,F,69259,Suburban,Divorced,63,3.0,30,0.0,1,Personal Auto,Personal L3,Offer3,Call Center,362.51794,Four-Door Car,Small,A,2
9800,FY77803,California,10129.50677,No,Basic,High School or Below,2011-01-11,Unemployed,F,0,Suburban,Married,68,34.0,31,0.0,2,Corporate Auto,Corporate L1,Offer4,Call Center,326.4,Four-Door Car,Medsize,A,1
9801,EY83434,Washington,22029.1505,No,Extended,High School or Below,2011-01-22,Unemployed,M,0,Suburban,Married,121,27.0,58,0.0,2,Personal Auto,Personal L3,Offer2,Branch,580.8,SUV,Large,A,1
9803,HS97484,California,32437.0535,No,Extended,College,2011-02-03,Unemployed,F,0,Suburban,Divorced,99,15.0,85,0.0,2,Personal Auto,Personal L3,Offer1,Call Center,475.2,Four-Door Car,Medsize,A,2
9808,VW73816,Oregon,9185.025301,No,Basic,Bachelor,2011-01-28,Employed,M,73795,Urban,Married,116,1.0,77,1.0,3,Personal Auto,Personal L3,Offer1,Agent,501.716934,SUV,Medsize,A,1
9809,CD14267,Nevada,4235.183999,No,Premium,College,2011-02-12,Employed,M,60334,Rural,Married,106,5.0,67,0.0,1,Corporate Auto,Corporate L3,Offer2,Web,111.164747,Four-Door Car,Large,A,2
9812,UL90124,Oregon,5038.979968,No,Extended,High School or Below,2011-02-21,Employed,F,72919,Suburban,Married,130,15.11182,22,0.386309,1,Personal Auto,Personal L3,Offer4,Agent,936.0,SUV,Small,A,2
9817,MI99404,California,4650.063763,Yes,Basic,College,2011-01-10,Retired,M,28215,Suburban,Single,65,15.0,26,0.0,3,Personal Auto,Personal L3,Offer1,Agent,468.0,Two-Door Car,Medsize,A,1
9821,FO33051,Arizona,16355.31386,No,Premium,College,2011-02-16,Medical Leave,M,29439,Suburban,Divorced,146,4.0,10,0.0,2,Personal Auto,Personal L3,Offer1,Call Center,700.8,SUV,Large,A,2
9829,BA56812,Oregon,6185.337641,No,Extended,Master,2011-02-10,Employed,M,21020,Rural,Divorced,80,1.0,36,0.0,4,Corporate Auto,Corporate L2,Offer4,Branch,178.371281,Four-Door Car,Medsize,A,2
9831,MB15338,California,11472.23701,No,Basic,College,2011-02-03,Employed,M,62134,Rural,Single,73,13.0,14,0.0,2,Personal Auto,Personal L2,Offer2,Web,25.333594,Two-Door Car,Medsize,A,2
9832,LQ79472,Arizona,3423.822189,No,Extended,College,2011-01-17,Employed,M,99816,Rural,Single,86,0.0,0,0.0,1,Corporate Auto,Corporate L2,Offer3,Branch,172.913031,Two-Door Car,Medsize,A,1
9833,SS13550,Nevada,6745.248379,No,Basic,High School or Below,2011-02-04,Unemployed,M,0,Suburban,Single,192,1.0,27,0.0,1,Personal Auto,Personal L3,Offer2,Call Center,1921.248929,Luxury SUV,Large,A,2
9834,BJ65040,Arizona,2733.431887,No,Basic,High School or Below,2011-01-03,Employed,F,93558,Suburban,Married,67,19.0,5,0.0,1,Personal Auto,Personal L3,Offer4,Agent,478.234236,Four-Door Car,Medsize,A,1
9841,LT94367,California,26134.90739,No,Basic,College,2011-01-16,Unemployed,M,0,Suburban,Divorced,111,1.0,72,0.0,2,Personal Auto,Personal L2,Offer1,Branch,673.262794,Sports Car,Small,A,1
9843,OH64088,California,7375.567916,No,Basic,High School or Below,2011-02-09,Employed,M,33345,Suburban,Single,65,32.0,52,0.0,2,Corporate Auto,Corporate L1,Offer1,Agent,338.619869,Four-Door Car,Medsize,A,2
9844,ML68781,California,2628.563096,No,Basic,College,2011-01-21,Employed,F,84498,Urban,Married,65,18.0,83,0.0,1,Personal Auto,Personal L3,Offer2,Branch,255.210049,Four-Door Car,Medsize,A,1
9845,JU93290,Arizona,17930.60451,No,Basic,College,2011-01-16,Medical Leave,F,21708,Suburban,Divorced,68,15.11182,77,0.386309,2,Personal Auto,Personal L2,Offer1,Web,326.4,Four-Door Car,Medsize,A,1
9847,PV24005,Oregon,4221.312544,No,Basic,High School or Below,2011-02-08,Unemployed,M,0,Suburban,Single,62,12.0,68,0.0,3,Personal Auto,Personal L1,Offer3,Web,614.081483,Four-Door Car,Small,A,2
9849,UI64573,Oregon,3470.177816,No,Extended,High School or Below,2011-01-23,Employed,F,94885,Rural,Married,86,18.0,10,3.0,1,Personal Auto,Personal L1,Offer2,Web,170.532133,Four-Door Car,Medsize,A,1
9852,LA13377,California,5509.895664,No,Basic,Doctor,2011-01-25,Employed,M,78879,Suburban,Married,69,9.0,67,1.0,4,Personal Auto,Personal L3,Offer4,Call Center,466.570791,Four-Door Car,Small,A,1
9854,OI39449,California,8002.308333,Yes,Basic,College,2011-01-11,Unemployed,F,0,Suburban,Married,107,3.0,65,0.0,3,Personal Auto,Personal L2,Offer1,Agent,513.6,SUV,Medsize,A,1
9856,ER40041,Oregon,22195.80299,No,Basic,College,2011-02-05,Employed,F,78965,Rural,Married,183,3.0,78,0.0,2,Personal Auto,Personal L3,Offer1,Call Center,145.587985,Luxury Car,Medsize,A,2
9863,TO84268,California,9051.712161,No,Premium,Master,2011-01-12,Employed,M,60964,Urban,Married,113,21.0,16,0.0,4,Personal Auto,Personal L2,Offer3,Agent,327.723713,Four-Door Car,Medsize,A,1
9865,CF95802,California,8151.719109,No,Basic,College,2011-02-10,Unemployed,M,0,Suburban,Single,114,9.0,27,0.0,5,Personal Auto,Personal L2,Offer2,Branch,820.8,SUV,Small,A,2
9869,JF25129,California,8509.850887,Yes,Basic,Master,2011-01-31,Disabled,M,26057,Suburban,Divorced,74,3.0,63,0.0,2,Personal Auto,Personal L2,Offer1,Call Center,523.888845,Four-Door Car,Small,A,1
9871,XF83901,Arizona,3692.583567,No,Premium,College,2011-01-12,Unemployed,F,0,Suburban,Single,105,28.0,69,0.0,1,Personal Auto,Personal L2,Offer1,Branch,756.0,Four-Door Car,Large,A,1
9872,TH72420,Oregon,8720.458745,No,Basic,Doctor,2011-01-05,Employed,M,25752,Suburban,Married,73,28.0,85,0.0,2,Personal Auto,Personal L3,Offer4,Agent,378.262864,Two-Door Car,Small,A,1
9876,MQ15074,Washington,2499.498786,No,Basic,High School or Below,2011-02-01,Employed,M,28082,Suburban,Married,64,9.0,63,0.0,1,Personal Auto,Personal L2,Offer2,Branch,578.499499,Four-Door Car,Medsize,A,2
9877,UB16654,Washington,4718.558501,No,Basic,Master,2011-02-27,Disabled,M,15680,Urban,Divorced,64,20.0,29,0.0,8,Personal Auto,Personal L3,Offer4,Web,260.879903,Four-Door Car,Medsize,A,2
9882,NB96938,Oregon,4958.016206,No,Basic,College,2011-02-11,Medical Leave,M,22842,Suburban,Married,65,20.0,53,0.0,9,Personal Auto,Personal L2,Offer1,Agent,468.0,Four-Door Car,Medsize,A,2
9883,GA98025,Arizona,12875.59874,No,Basic,Bachelor,2011-02-04,Retired,M,26121,Suburban,Single,119,12.0,51,0.0,2,Personal Auto,Personal L2,Offer1,Call Center,754.115474,SUV,Medsize,A,2
9884,TH59993,California,2464.510412,No,Basic,College,2011-01-28,Employed,F,40982,Rural,Married,62,6.0,88,0.0,1,Corporate Auto,Corporate L1,Offer1,Web,106.665934,Four-Door Car,Medsize,A,1
9888,FS67856,California,13869.92705,Yes,Basic,College,2011-01-21,Employed,M,28432,Suburban,Married,118,1.0,59,0.0,2,Personal Auto,Personal L3,Offer2,Branch,612.300581,SUV,Small,A,1
9890,AL95338,California,6679.139606,No,Extended,High School or Below,2011-02-10,Unemployed,F,0,Suburban,Single,91,3.0,94,0.0,5,Personal Auto,Personal L2,Offer1,Agent,655.2,Four-Door Car,Medsize,A,2
9893,NB86692,Nevada,2690.477161,No,Basic,College,2011-01-02,Employed,F,60060,Urban,Married,67,24.0,12,0.0,1,Personal Auto,Personal L3,Offer4,Web,320.629479,Four-Door Car,Medsize,A,1
9894,XT58648,Arizona,8646.504109,Yes,Basic,High School or Below,2011-01-02,Employed,F,64125,Urban,Married,108,3.0,44,0.0,3,Personal Auto,Personal L2,Offer2,Branch,369.818708,SUV,Large,A,1
9895,TY43440,California,8819.018934,Yes,Basic,High School or Below,2011-01-10,Employed,M,99845,Suburban,Married,110,23.0,25,1.0,8,Personal Auto,Personal L3,Offer2,Branch,528.0,SUV,Medsize,A,1
9896,TD97297,Oregon,8545.608946,No,Basic,Bachelor,2011-02-25,Employed,M,35456,Urban,Married,109,14.0,58,0.0,6,Personal Auto,Personal L1,Offer3,Agent,505.082702,Sports Car,Medsize,A,2
9897,HX11651,Oregon,3288.825448,No,Extended,College,2011-01-17,Medical Leave,M,17860,Suburban,Single,99,15.11182,0,0.386309,1,Personal Auto,Personal L3,Offer1,Call Center,656.122925,Two-Door Car,Medsize,A,1
9898,QN76596,California,13345.13545,No,Basic,Bachelor,2011-01-28,Employed,M,80277,Rural,Married,112,6.0,40,1.0,2,Corporate Auto,Corporate L2,Offer1,Agent,36.975673,SUV,Medsize,A,1
9904,WI86229,Oregon,7807.216137,No,Extended,Master,2011-01-24,Employed,M,52162,Urban,Divorced,99,1.0,63,0.0,4,Personal Auto,Personal L2,Offer1,Agent,251.152889,Two-Door Car,Large,A,1
9905,DP19820,Oregon,11436.42994,No,Extended,College,2011-01-15,Unemployed,M,0,Suburban,Single,135,12.0,84,4.0,2,Personal Auto,Personal L2,Offer2,Branch,980.52817,SUV,Small,A,1
9908,XR99310,California,3163.283136,No,Extended,College,2011-01-15,Employed,M,97266,Suburban,Married,79,29.0,84,0.0,1,Special Auto,Special L3,Offer2,Agent,546.052144,Two-Door Car,Medsize,A,1
9912,SW93780,Arizona,2398.740007,No,Basic,Master,2011-01-23,Retired,M,24182,Suburban,Divorced,66,12.0,32,0.0,1,Personal Auto,Personal L3,Offer4,Web,316.8,Four-Door Car,Large,A,1
9913,SC31713,California,8175.315246,No,Extended,College,2011-01-31,Unemployed,F,0,Suburban,Single,80,25.0,80,0.0,2,Personal Auto,Personal L3,Offer1,Agent,384.0,Four-Door Car,Medsize,A,1
9917,HI16452,Oregon,3028.780121,No,Extended,High School or Below,2011-02-01,Unemployed,M,0,Suburban,Single,94,27.0,52,1.0,1,Special Auto,Special L3,Offer1,Branch,483.881752,Four-Door Car,Medsize,A,2
9920,CH76379,Oregon,4236.814353,No,Basic,Bachelor,2011-02-28,Unemployed,M,0,Suburban,Single,61,21.0,13,0.0,3,Personal Auto,Personal L3,Offer1,Agent,292.8,Four-Door Car,Medsize,A,2
9923,II37789,Arizona,10004.02761,No,Extended,College,2011-02-18,Unemployed,F,0,Suburban,Single,94,7.0,4,0.0,2,Corporate Auto,Corporate L3,Offer1,Branch,807.168846,Four-Door Car,Large,A,2
9929,WX37953,Oregon,2780.729047,No,Basic,College,2011-02-22,Employed,F,94943,Suburban,Married,69,3.0,22,0.0,1,Personal Auto,Personal L2,Offer2,Web,387.545055,Four-Door Car,Medsize,A,2
9933,EW16697,Arizona,2552.00081,No,Basic,High School or Below,2011-01-16,Employed,F,50201,Rural,Married,64,21.0,99,0.0,1,Personal Auto,Personal L3,Offer4,Agent,99.894584,Two-Door Car,Medsize,A,1
9937,MR46875,Washington,4860.580033,No,Basic,Master,2011-01-13,Employed,M,41126,Urban,Divorced,61,28.0,89,0.0,8,Corporate Auto,Corporate L2,Offer3,Call Center,199.281404,Four-Door Car,Medsize,A,1
9939,DF62718,California,7294.40195,No,Extended,High School or Below,2011-02-20,Employed,F,83488,Suburban,Married,90,14.0,20,0.0,3,Personal Auto,Personal L2,Offer4,Agent,432.784577,Four-Door Car,Large,A,2
9940,BC85847,California,6872.043512,No,Basic,Bachelor,2011-01-22,Unemployed,F,0,Suburban,Single,64,0.0,72,0.0,2,Corporate Auto,Corporate L1,Offer1,Call Center,585.058877,Four-Door Car,Small,A,1
9941,BE10809,California,4250.282624,Yes,Basic,High School or Below,2011-01-18,Unemployed,F,0,Suburban,Single,61,17.0,1,1.0,7,Personal Auto,Personal L1,Offer1,Agent,292.8,Four-Door Car,Small,A,1
9944,FC52000,Oregon,4306.55935,No,Basic,College,2011-02-17,Employed,F,26322,Rural,Married,111,8.0,94,2.0,1,Corporate Auto,Corporate L1,Offer3,Branch,180.346146,SUV,Medsize,A,2
9950,HJ64867,Arizona,5895.106386,No,Basic,College,2011-02-05,Employed,F,78352,Rural,Divorced,74,33.0,3,0.0,7,Personal Auto,Personal L2,Offer4,Web,152.365482,Two-Door Car,Medsize,A,2
9951,FV21968,Nevada,5973.976904,No,Basic,Bachelor,2011-01-26,Employed,F,41611,Rural,Married,74,14.0,8,0.0,8,Special Auto,Special L2,Offer1,Branch,113.801497,Four-Door Car,Medsize,A,1
9953,LE43061,California,3728.83013,No,Premium,High School or Below,2011-02-20,Unemployed,M,0,Suburban,Single,105,13.0,22,0.0,1,Personal Auto,Personal L3,Offer1,Web,756.0,Four-Door Car,Medsize,A,2
9954,YU32377,Oregon,6553.943457,No,Basic,College,2011-01-05,Unemployed,F,0,Suburban,Single,61,4.0,68,0.0,2,Corporate Auto,Corporate L2,Offer3,Call Center,365.820487,Two-Door Car,Medsize,A,1
9955,YB58105,California,10865.86075,No,Premium,High School or Below,2011-02-14,Unemployed,M,0,Suburban,Single,110,27.0,48,1.0,2,Corporate Auto,Corporate L1,Offer1,Agent,1066.913401,Four-Door Car,Large,A,2
9958,LX46285,Oregon,9031.214859,Yes,Extended,Master,2011-02-23,Unemployed,F,0,Suburban,Single,122,15.0,47,0.0,9,Personal Auto,Personal L2,Offer1,Branch,650.52179,Sports Car,Medsize,A,2
9959,LO17461,Arizona,2885.742441,No,Basic,High School or Below,2011-02-16,Employed,F,35654,Suburban,Married,72,17.0,19,0.0,1,Personal Auto,Personal L1,Offer2,Branch,515.122954,Two-Door Car,Small,A,2
9961,WL13766,Arizona,2482.195895,No,Basic,High School or Below,2011-01-31,Employed,M,31093,Urban,Single,64,1.0,22,0.0,1,Personal Auto,Personal L3,Offer3,Branch,274.956819,Four-Door Car,Medsize,A,1
9962,ST78006,Oregon,4594.263722,No,Basic,High School or Below,2011-01-01,Unemployed,F,0,Rural,Married,63,11.0,10,1.0,3,Personal Auto,Personal L2,Offer4,Call Center,139.331764,Four-Door Car,Medsize,A,1
9963,SR71068,Washington,3933.813993,Yes,Basic,High School or Below,2011-01-23,Employed,M,25927,Suburban,Single,103,6.0,20,0.0,1,Personal Auto,Personal L3,Offer2,Web,674.973614,SUV,Medsize,A,1
9964,EN54716,Oregon,2395.57,Yes,Basic,Doctor,2011-01-27,Disabled,F,21986,Suburban,Divorced,63,1.0,9,0.0,1,Personal Auto,Personal L1,Offer2,Branch,333.696228,Two-Door Car,Medsize,A,1
9967,ZJ27465,California,14137.23043,No,Basic,College,2011-02-18,Employed,F,31794,Suburban,Divorced,119,12.0,16,0.0,2,Personal Auto,Personal L3,Offer1,Agent,571.2,SUV,Medsize,A,2
9968,JG81480,Oregon,10622.51656,No,Basic,Bachelor,2011-01-12,Employed,F,25634,Rural,Married,67,12.0,53,0.0,2,Personal Auto,Personal L2,Offer4,Call Center,144.728404,Four-Door Car,Medsize,A,1
9969,UR56056,Oregon,10881.77039,No,Extended,Bachelor,2011-02-06,Employed,M,73268,Rural,Married,137,30.0,35,0.0,3,Personal Auto,Personal L3,Offer3,Agent,41.139806,SUV,Medsize,A,2
9970,GP67816,California,23208.39416,No,Premium,High School or Below,2011-01-16,Employed,F,60233,Urban,Married,116,29.0,63,0.0,2,Personal Auto,Personal L2,Offer2,Branch,481.265179,Two-Door Car,Medsize,A,1
9971,JX68983,Oregon,2744.519593,No,Basic,Bachelor,2011-02-09,Employed,M,94648,Suburban,Divorced,69,19.0,64,0.0,1,Personal Auto,Personal L2,Offer1,Branch,331.2,Four-Door Car,Medsize,A,2
9972,FY74419,Nevada,5470.060561,Yes,Extended,Bachelor,2011-02-17,Employed,F,54507,Suburban,Married,138,20.0,11,0.0,1,Personal Auto,Personal L2,Offer2,Agent,702.990032,SUV,Medsize,A,2
9974,SI31035,Arizona,5368.887709,No,Basic,Doctor,2011-01-03,Employed,M,59601,Suburban,Married,67,28.0,2,0.0,6,Personal Auto,Personal L3,Offer4,Branch,321.6,Four-Door Car,Medsize,A,1
9978,AN47199,Nevada,8858.352032,No,Extended,College,2011-02-11,Unemployed,F,0,Rural,Married,80,6.0,28,0.0,2,Personal Auto,Personal L2,Offer1,Agent,81.255741,Two-Door Car,Large,A,2
9984,GW25077,Oregon,5293.368089,No,Extended,Bachelor,2011-02-18,Employed,F,38521,Urban,Married,134,15.0,71,0.0,1,Personal Auto,Personal L2,Offer1,Branch,557.184015,SUV,Medsize,A,2
9987,OS75351,Oregon,2393.915369,Yes,Basic,College,2011-01-31,Unemployed,M,0,Suburban,Single,70,15.11182,10,0.386309,1,Personal Auto,Personal L1,Offer1,Branch,425.266308,Four-Door Car,Medsize,A,1
9988,PF88939,Nevada,7860.086842,No,Basic,Doctor,2011-02-28,Disabled,M,21726,Suburban,Married,104,20.0,79,0.0,8,Personal Auto,Personal L2,Offer2,Branch,697.010998,SUV,Medsize,A,2
9991,TN56613,Arizona,5358.269985,No,Extended,Bachelor,2011-01-23,Employed,F,83771,Urban,Married,133,26.0,18,0.0,1,Personal Auto,Personal L3,Offer4,Web,482.328161,Sports Car,Medsize,A,1
9993,KN13494,Washington,5181.620895,Yes,Basic,Master,2011-02-03,Employed,F,97131,Suburban,Married,64,5.0,80,0.0,6,Personal Auto,Personal L1,Offer2,Agent,307.2,Four-Door Car,Small,A,2
9995,VP84987,California,17497.52201,Yes,Basic,College,2011-02-28,Unemployed,M,0,Suburban,Divorced,73,9.0,94,0.0,2,Personal Auto,Personal L3,Offer1,Agent,350.4,Two-Door Car,Medsize,A,2
9997,MR37609,Oregon,16414.04415,No,Basic,College,2011-02-06,Unemployed,M,0,Suburban,Married,112,11.0,9,0.0,2,Special Auto,Special L1,Offer1,Web,682.422936,SUV,Medsize,A,2
9998,IL43607,California,2742.844251,No,Basic,High School or Below,2011-01-02,Employed,F,64519,Suburban,Married,69,6.0,29,1.0,1,Corporate Auto,Corporate L3,Offer3,Branch,331.2,Four-Door Car,Medsize,A,1
10002,NW23827,California,4652.91278,No,Basic,College,2011-01-05,Unemployed,F,0,Rural,Married,63,15.11182,23,0.386309,7,Personal Auto,Personal L3,Offer1,Agent,151.231247,Four-Door Car,Medsize,A,1
10003,UO40726,Oregon,3146.037899,No,Extended,Bachelor,2011-02-21,Employed,F,28089,Suburban,Single,82,11.0,72,1.0,1,Personal Auto,Personal L2,Offer4,Agent,411.856297,Two-Door Car,Medsize,A,2
10005,KU54022,Nevada,3323.856125,No,Extended,High School or Below,2011-01-25,Disabled,F,12762,Suburban,Married,86,10.0,14,0.0,1,Corporate Auto,Corporate L3,Offer4,Agent,412.8,Two-Door Car,Medsize,A,1
10007,ER24015,Arizona,6930.625422,No,Premium,College,2011-02-11,Employed,M,29318,Suburban,Single,198,29.0,96,5.0,1,Personal Auto,Personal L3,Offer2,Agent,1386.824722,SUV,Medsize,A,2
10008,YX91403,Arizona,2909.547713,No,Basic,High School or Below,2011-02-07,Employed,F,88944,Rural,Single,72,24.0,36,0.0,1,Personal Auto,Personal L3,Offer2,Branch,113.805875,Four-Door Car,Medsize,A,2
10009,YP53257,Oregon,10179.71704,Yes,Premium,Bachelor,2011-01-05,Retired,F,14290,Suburban,Married,271,20.0,40,0.0,1,Personal Auto,Personal L3,Offer1,Agent,1300.8,Luxury SUV,Medsize,A,1
10012,LU53495,California,2888.853662,No,Basic,College,2011-01-03,Employed,M,65412,Rural,Married,73,1.0,74,1.0,1,Personal Auto,Personal L2,Offer3,Branch,101.753098,Four-Door Car,Medsize,A,1
10015,WA74455,Arizona,4717.625727,No,Extended,College,2011-01-26,Unemployed,M,0,Suburban,Married,131,0.0,80,0.0,1,Personal Auto,Personal L1,Offer2,Agent,628.8,SUV,Large,A,1
10016,JB29250,Oregon,7573.336505,No,Extended,High School or Below,2011-01-31,Employed,F,87615,Suburban,Married,94,35.0,63,0.0,3,Personal Auto,Personal L2,Offer3,Branch,451.2,Four-Door Car,Medsize,A,1
10021,MF19231,California,7434.675149,No,Extended,Master,2011-02-22,Employed,M,28377,Suburban,Married,94,26.0,99,0.0,3,Personal Auto,Personal L1,Offer2,Call Center,451.2,Four-Door Car,Medsize,A,2
10022,OG17838,Washington,3549.016697,No,Extended,High School or Below,2011-01-17,Employed,M,36168,Suburban,Divorced,90,16.0,14,0.0,1,Personal Auto,Personal L3,Offer3,Agent,432.0,Four-Door Car,Medsize,A,1
10025,SH90947,Arizona,2294.478927,No,Basic,High School or Below,2011-01-18,Unemployed,F,0,Suburban,Married,62,11.0,56,0.0,1,Personal Auto,Personal L2,Offer4,Branch,313.023175,Four-Door Car,Medsize,A,1
10027,OS75493,California,3848.483648,No,Extended,High School or Below,2011-02-09,Employed,F,42589,Suburban,Divorced,98,8.0,73,0.0,1,Corporate Auto,Corporate L1,Offer1,Agent,470.4,Four-Door Car,Medsize,A,2
10028,BW88060,California,8783.165364,No,Basic,High School or Below,2011-01-03,Disabled,F,16994,Suburban,Married,112,25.0,12,0.0,8,Personal Auto,Personal L3,Offer1,Call Center,806.4,SUV,Medsize,A,1
